period,indicator,value
2015-07-01,Other Food,94.9936053923757
2015-08-01,Other Food,92.4513316136505
2015-09-01,Other Food,89.6522564531853
2015-10-01,Other Food,89.1522787847639
2015-11-01,Other Food,89.7644071403236
2015-12-01,Other Food,89.6769370376502
2016-01-01,Other Food,90.1626745889281
2016-02-01,Other Food,90.1357887360946
2016-03-01,Other Food,93.9638569667471
2016-04-01,Other Food,94.1913511505792
2016-05-01,Other Food,98.4963304946844
2016-06-01,Other Food,104.305305859596
2016-07-01,Other Food,104.804123702575
2016-08-01,Other Food,103.686079343154
2016-09-01,Other Food,104.458746277017
2016-10-01,Other Food,103.160997553254
2016-11-01,Other Food,104.706560818276
2016-12-01,Other Food,101.897390105173
2017-01-01,Other Food,103.7442702826
2017-02-01,Other Food,105.30409351626
2017-03-01,Other Food,105.68233002245
2017-04-01,Other Food,103.542534851424
2017-05-01,Other Food,105.484363462125
2017-06-01,Other Food,104.14565110617
2017-07-01,Other Food,103.799573073707
2017-08-01,Other Food,100.941851412507
2017-09-01,Other Food,99.9783230732136
2017-10-01,Other Food,98.2872156819027
2017-11-01,Other Food,99.8031968768598
2017-12-01,Other Food,98.1486246509589
2018-01-01,Other Food,99.5261274831292
2018-02-01,Other Food,101.040599111124
2018-03-01,Other Food,100.072531025386
2018-04-01,Other Food,100.8913522355
2018-05-01,Other Food,104.90665212783
2018-06-01,Other Food,105.057227870995
2018-07-01,Other Food,101.941361918455
2018-08-01,Other Food,96.5050410343045
2018-09-01,Other Food,93.8236918578554
2018-10-01,Other Food,94.7905262085684
2018-11-01,Other Food,94.606139932888
2018-12-01,Other Food,96.4362314120688
2019-01-01,Other Food,96.8426178281241
2019-02-01,Other Food,96.9166707653755
2019-03-01,Other Food,98.3230793586843
2019-04-01,Other Food,99.0297793223745
2019-05-01,Other Food,96.4474235915175
2019-06-01,Other Food,97.4642467023236
2019-07-01,Other Food,96.4458100491343
2019-08-01,Other Food,94.4288938679547
2019-09-01,Other Food,94.3370397486996
2019-10-01,Other Food,96.0708942822251
2019-11-01,Other Food,103.321270369476
2019-12-01,Other Food,102.933243115632
2020-01-01,Other Food,101.961163276915
2020-02-01,Other Food,98.9802491072353
2020-03-01,Other Food,93.4472376090882
2020-04-01,Other Food,87.8812880908959
2020-05-01,Other Food,96.3959754751674
2020-06-01,Other Food,98.5426199993752
2020-07-01,Other Food,95.532201689248
2020-08-01,Other Food,95.1176974026719
2020-09-01,Other Food,93.8861880765071
2020-10-01,Other Food,92.3926579715855
2020-11-01,Other Food,95.213567553506
2020-12-01,Other Food,96.5694125038771
2021-01-01,Other Food,99.8525539201013
2021-02-01,Other Food,101.56569854605
2021-03-01,Other Food,102.141666371091
2021-04-01,Other Food,109.566308301863
2021-05-01,Other Food,114.397112910451
2021-06-01,Other Food,116.189068398292
2021-07-01,Other Food,116.815265595507
2021-08-01,Other Food,119.262037563806
2021-09-01,Other Food,119.12986063898
2021-10-01,Other Food,117.028873085972
2021-11-01,Other Food,118.779110048088
2021-12-01,Other Food,122.895788602327
2022-01-01,Other Food,124.575712492848
2022-02-01,Other Food,126.045930645641
2022-03-01,Other Food,135.874495336495
2022-04-01,Other Food,141.999081988133
2022-05-01,Other Food,141.868487592615
2022-06-01,Other Food,140.055862420595
2022-07-01,Other Food,137.338319042092
1960-01-01,Raw Materials,22.3334867521699
1960-02-01,Raw Materials,22.356704258529
1960-03-01,Raw Materials,22.5374473244246
1960-04-01,Raw Materials,22.5627303865448
1960-05-01,Raw Materials,22.9695451631979
1960-06-01,Raw Materials,22.8018254026922
1960-07-01,Raw Materials,22.1625750720933
1960-08-01,Raw Materials,21.7397589036093
1960-09-01,Raw Materials,21.8233939159813
1960-10-01,Raw Materials,21.5874372253828
1960-11-01,Raw Materials,21.2353396804459
1960-12-01,Raw Materials,21.1806291140475
1961-01-01,Raw Materials,20.6854705419514
1961-02-01,Raw Materials,20.6136722118195
1961-03-01,Raw Materials,20.8372422331691
1961-04-01,Raw Materials,20.973495594907
1961-05-01,Raw Materials,21.0287358808814
1961-06-01,Raw Materials,20.7918266676958
1961-07-01,Raw Materials,20.8016313922433
1961-08-01,Raw Materials,20.8212341760204
1961-09-01,Raw Materials,20.8449814019555
1961-10-01,Raw Materials,20.7107000100495
1961-11-01,Raw Materials,20.3389596894284
1961-12-01,Raw Materials,20.4273024616029
1962-01-01,Raw Materials,20.5435846690127
1962-02-01,Raw Materials,20.6814005282072
1962-03-01,Raw Materials,20.5621746708629
1962-04-01,Raw Materials,20.4899068804949
1962-05-01,Raw Materials,20.4764874333654
1962-06-01,Raw Materials,20.3148374276246
1962-07-01,Raw Materials,20.3127518759098
1962-08-01,Raw Materials,20.1656276851546
1962-09-01,Raw Materials,20.1588879676595
1962-10-01,Raw Materials,20.3318851994509
1962-11-01,Raw Materials,20.426357714251
1962-12-01,Raw Materials,20.548728562462
1963-01-01,Raw Materials,20.3712662990308
1963-02-01,Raw Materials,20.2995148976031
1963-03-01,Raw Materials,20.1935971017653
1963-04-01,Raw Materials,20.1833495782532
1963-05-01,Raw Materials,20.2424552891257
1963-06-01,Raw Materials,20.1447194002163
1963-07-01,Raw Materials,19.8603423153062
1963-08-01,Raw Materials,19.4920349893112
1963-09-01,Raw Materials,19.3274169677713
1963-10-01,Raw Materials,19.2198719826736
1963-11-01,Raw Materials,19.1654222063257
1963-12-01,Raw Materials,19.1414736334032
1964-01-01,Raw Materials,19.4626062964721
1964-02-01,Raw Materials,19.5824421286859
1964-03-01,Raw Materials,19.5900591687503
1964-04-01,Raw Materials,19.3636346335643
1964-05-01,Raw Materials,19.1839039761415
1964-06-01,Raw Materials,19.161719247663
1964-07-01,Raw Materials,18.9946980048929
1964-08-01,Raw Materials,18.9683621689385
1964-09-01,Raw Materials,19.0653610623071
1964-10-01,Raw Materials,19.1753855046556
1964-11-01,Raw Materials,19.1896378485067
1964-12-01,Raw Materials,19.327997131367
1965-01-01,Raw Materials,18.7041042861374
1965-02-01,Raw Materials,19.3426554610959
1965-03-01,Raw Materials,19.3490298395754
1965-04-01,Raw Materials,19.6637126193071
1965-05-01,Raw Materials,19.6559734505207
1965-06-01,Raw Materials,19.4917884287827
1965-07-01,Raw Materials,19.3471925887068
1965-08-01,Raw Materials,19.2609889622691
1965-09-01,Raw Materials,19.3056235059183
1965-10-01,Raw Materials,19.2452193305411
1965-11-01,Raw Materials,19.343796295592
1965-12-01,Raw Materials,19.4213015653384
1966-01-01,Raw Materials,20.4199913325694
1966-02-01,Raw Materials,20.5579790402163
1966-03-01,Raw Materials,20.637325763138
1966-04-01,Raw Materials,20.3340601652938
1966-05-01,Raw Materials,20.5036528155117
1966-06-01,Raw Materials,20.3481443524422
1966-07-01,Raw Materials,20.2851682303404
1966-08-01,Raw Materials,20.2621412284987
1966-09-01,Raw Materials,20.0266124756392
1966-10-01,Raw Materials,20.2843659488844
1966-11-01,Raw Materials,20.2845531207429
1966-12-01,Raw Materials,20.1771975437072
1967-01-01,Raw Materials,19.30992260736
1967-02-01,Raw Materials,19.3630224888348
1967-03-01,Raw Materials,19.5096871302707
1967-04-01,Raw Materials,19.5172357945396
1967-05-01,Raw Materials,19.5568072467422
1967-06-01,Raw Materials,19.6287040260522
1967-07-01,Raw Materials,19.5597801984552
1967-08-01,Raw Materials,19.462443179097
1967-09-01,Raw Materials,19.6812727195826
1967-10-01,Raw Materials,19.929367889827
1967-11-01,Raw Materials,19.8984078820227
1967-12-01,Raw Materials,19.9753398361478
1968-01-01,Raw Materials,19.7678140007326
1968-02-01,Raw Materials,19.6093944653085
1968-03-01,Raw Materials,19.7302283687664
1968-04-01,Raw Materials,19.6738608992748
1968-05-01,Raw Materials,19.7082569601881
1968-06-01,Raw Materials,19.4268473230745
1968-07-01,Raw Materials,19.240452532635
1968-08-01,Raw Materials,19.2599818100013
1968-09-01,Raw Materials,19.2847282792002
1968-10-01,Raw Materials,19.2040772389217
1968-11-01,Raw Materials,19.0838866203969
1968-12-01,Raw Materials,19.0192025330304
1969-01-01,Raw Materials,18.9880806228997
1969-02-01,Raw Materials,19.1568550531092
1969-03-01,Raw Materials,19.3928126804866
1969-04-01,Raw Materials,19.4875670732213
1969-05-01,Raw Materials,19.3934188013694
1969-06-01,Raw Materials,19.4824816410566
1969-07-01,Raw Materials,19.6905521311708
1969-08-01,Raw Materials,19.7420283813637
1969-09-01,Raw Materials,19.5138721697228
1969-10-01,Raw Materials,19.4765895903485
1969-11-01,Raw Materials,19.1485063525473
1969-12-01,Raw Materials,19.1826559423474
1970-01-01,Raw Materials,19.3838635169125
1970-02-01,Raw Materials,19.6462643734159
1970-03-01,Raw Materials,19.5985842394124
1970-04-01,Raw Materials,19.5298752554524
1970-05-01,Raw Materials,19.6178496816271
1970-06-01,Raw Materials,19.6584329881847
1970-07-01,Raw Materials,19.5695663711439
1970-08-01,Raw Materials,19.6072606964487
1970-09-01,Raw Materials,19.5814609143221
1970-10-01,Raw Materials,19.3641950085587
1970-11-01,Raw Materials,19.6798735444667
1970-12-01,Raw Materials,19.7155212759036
1971-01-01,Raw Materials,19.6140503306729
1971-02-01,Raw Materials,19.4711279982537
1971-03-01,Raw Materials,19.4239572079198
1971-04-01,Raw Materials,19.5141212822624
1971-05-01,Raw Materials,19.8454071664105
1971-06-01,Raw Materials,19.6750593407578
1971-07-01,Raw Materials,19.3608531889412
1971-08-01,Raw Materials,19.4366925175572
1971-09-01,Raw Materials,19.7392263914941
1971-10-01,Raw Materials,19.8412138334956
1971-11-01,Raw Materials,19.5936299642531
1971-12-01,Raw Materials,19.5868009579555
1972-01-01,Raw Materials,19.8056679125429
1972-02-01,Raw Materials,20.1227371310579
1972-03-01,Raw Materials,20.1550139133142
1972-04-01,Raw Materials,19.9745776034489
1972-05-01,Raw Materials,19.900922651932
1972-06-01,Raw Materials,19.5260746174873
1972-07-01,Raw Materials,18.9615832555083
1972-08-01,Raw Materials,18.8106862476445
1972-09-01,Raw Materials,18.6686362401444
1972-10-01,Raw Materials,19.2379225169758
1972-11-01,Raw Materials,19.4474033282207
1972-12-01,Raw Materials,20.4925067987061
1973-01-01,Raw Materials,21.5911729280323
1973-02-01,Raw Materials,23.7727815612573
1973-03-01,Raw Materials,25.928078616822
1973-04-01,Raw Materials,25.9658468103786
1973-05-01,Raw Materials,25.5083738274149
1973-06-01,Raw Materials,25.9058758822495
1973-07-01,Raw Materials,28.3397921369056
1973-08-01,Raw Materials,30.306356925213
1973-09-01,Raw Materials,31.9420250334062
1973-10-01,Raw Materials,32.8952767538062
1973-11-01,Raw Materials,32.4875266367213
1973-12-01,Raw Materials,36.4607541168044
1974-01-01,Raw Materials,37.7861011865515
1974-02-01,Raw Materials,36.7912764120836
1974-03-01,Raw Materials,36.0774503984401
1974-04-01,Raw Materials,34.6654666079741
1974-05-01,Raw Materials,33.2328674507995
1974-06-01,Raw Materials,31.475442528946
1974-07-01,Raw Materials,31.1977915142793
1974-08-01,Raw Materials,31.0073458721982
1974-09-01,Raw Materials,29.4307586659825
1974-10-01,Raw Materials,28.2846823767384
1974-11-01,Raw Materials,26.8079555966098
1974-12-01,Raw Materials,27.5759364364157
1975-01-01,Raw Materials,27.7170217404499
1975-02-01,Raw Materials,27.2250717467768
1975-03-01,Raw Materials,28.4260070027692
1975-04-01,Raw Materials,28.540396148516
1975-05-01,Raw Materials,28.8842534162382
1975-06-01,Raw Materials,28.9277347218029
1975-07-01,Raw Materials,29.1977657705578
1975-08-01,Raw Materials,30.0842333761141
1975-09-01,Raw Materials,29.7895161400669
1975-10-01,Raw Materials,29.5237372683841
1975-11-01,Raw Materials,29.9032944277222
1975-12-01,Raw Materials,30.6717440846024
1976-01-01,Raw Materials,31.9911787369448
1976-02-01,Raw Materials,33.3988119890158
1976-03-01,Raw Materials,34.1648529655371
1976-04-01,Raw Materials,34.6846807132881
1976-05-01,Raw Materials,35.5903549053154
1976-06-01,Raw Materials,37.2913253128652
1976-07-01,Raw Materials,38.8808679192717
1976-08-01,Raw Materials,39.222326077175
1976-09-01,Raw Materials,39.5582619418247
1976-10-01,Raw Materials,40.3494866405944
1976-11-01,Raw Materials,40.3461741447458
1976-12-01,Raw Materials,39.848847514869
1977-01-01,Raw Materials,37.8817721522014
1977-02-01,Raw Materials,38.6261433841373
1977-03-01,Raw Materials,38.986072215503
1977-04-01,Raw Materials,38.5414747821666
1977-05-01,Raw Materials,37.5072534299829
1977-06-01,Raw Materials,36.4095436531077
1977-07-01,Raw Materials,36.2653322944047
1977-08-01,Raw Materials,35.9637071722854
1977-09-01,Raw Materials,36.0059025910051
1977-10-01,Raw Materials,36.1379052659266
1977-11-01,Raw Materials,36.2767264901878
1977-12-01,Raw Materials,35.9981890733108
1978-01-01,Raw Materials,36.3912166591405
1978-02-01,Raw Materials,37.2473112939107
1978-03-01,Raw Materials,37.4137971412781
1978-04-01,Raw Materials,38.0106748252366
1978-05-01,Raw Materials,37.6660388083196
1978-06-01,Raw Materials,37.835047788959
1978-07-01,Raw Materials,37.9272588226049
1978-08-01,Raw Materials,39.2646616783452
1978-09-01,Raw Materials,39.6883195330494
1978-10-01,Raw Materials,40.5765320228401
1978-11-01,Raw Materials,40.4348077673812
1978-12-01,Raw Materials,40.4206089826061
1979-01-01,Raw Materials,41.8719789624945
1979-02-01,Raw Materials,43.424058659698
1979-03-01,Raw Materials,44.1976863310252
1979-04-01,Raw Materials,44.4859362497846
1979-05-01,Raw Materials,46.498219873255
1979-06-01,Raw Materials,50.2734149720325
1979-07-01,Raw Materials,52.6075643756723
1979-08-01,Raw Materials,53.8425462738214
1979-09-01,Raw Materials,53.4414207979699
1979-10-01,Raw Materials,50.9164557290436
1979-11-01,Raw Materials,49.9949456981054
1979-12-01,Raw Materials,50.7610272888423
1980-01-01,Raw Materials,54.013740130505
1980-02-01,Raw Materials,57.0553209275716
1980-03-01,Raw Materials,55.0908825638336
1980-04-01,Raw Materials,54.015340312606
1980-05-01,Raw Materials,54.6272169732124
1980-06-01,Raw Materials,54.6086901178519
1980-07-01,Raw Materials,52.8106767561642
1980-08-01,Raw Materials,53.1329635947855
1980-09-01,Raw Materials,56.0618797491257
1980-10-01,Raw Materials,50.534280952885
1980-11-01,Raw Materials,50.816938095473
1980-12-01,Raw Materials,50.9002699705227
1981-01-01,Raw Materials,51.1256730635365
1981-02-01,Raw Materials,50.2693676088799
1981-03-01,Raw Materials,49.2451285064316
1981-04-01,Raw Materials,47.8057179636342
1981-05-01,Raw Materials,47.9934626508738
1981-06-01,Raw Materials,47.5201511589472
1981-07-01,Raw Materials,45.5388238261168
1981-08-01,Raw Materials,44.9635475002331
1981-09-01,Raw Materials,44.4558916394366
1981-10-01,Raw Materials,44.6845044871604
1981-11-01,Raw Materials,45.4929255551328
1981-12-01,Raw Materials,45.0966649155106
1982-01-01,Raw Materials,45.3688423658198
1982-02-01,Raw Materials,44.5386219540544
1982-03-01,Raw Materials,44.3120290259335
1982-04-01,Raw Materials,44.4040418093127
1982-05-01,Raw Materials,45.5620944684095
1982-06-01,Raw Materials,43.8197228047755
1982-07-01,Raw Materials,43.9630154206757
1982-08-01,Raw Materials,43.4815792947745
1982-09-01,Raw Materials,43.4157479835389
1982-10-01,Raw Materials,42.4882417505783
1982-11-01,Raw Materials,42.5209799852117
1982-12-01,Raw Materials,43.3209894361084
1983-01-01,Raw Materials,43.5760388452075
1983-02-01,Raw Materials,42.8281489208081
1983-03-01,Raw Materials,43.8480949947574
1983-04-01,Raw Materials,44.6859624362416
1983-05-01,Raw Materials,44.8622107219128
1983-06-01,Raw Materials,45.361338819762
1983-07-01,Raw Materials,45.9897143475235
1983-08-01,Raw Materials,46.8778518874702
1983-09-01,Raw Materials,46.8712120180727
1983-10-01,Raw Materials,48.3551955182543
1983-11-01,Raw Materials,48.5931828608565
1983-12-01,Raw Materials,49.0467547152358
1984-01-01,Raw Materials,49.125741386406
1984-02-01,Raw Materials,48.7913537771703
1984-03-01,Raw Materials,49.9113252612729
1984-04-01,Raw Materials,50.8215877050006
1984-05-01,Raw Materials,50.7247389143891
1984-06-01,Raw Materials,48.8112547607665
1984-07-01,Raw Materials,46.8993562543737
1984-08-01,Raw Materials,45.7739119593597
1984-09-01,Raw Materials,45.2720711915641
1984-10-01,Raw Materials,44.1216410571205
1984-11-01,Raw Materials,43.745024895369
1984-12-01,Raw Materials,42.7481273008391
1985-01-01,Raw Materials,41.23970119284
1985-02-01,Raw Materials,40.1550126786715
1985-03-01,Raw Materials,39.9332026818303
1985-04-01,Raw Materials,40.5012508528821
1985-05-01,Raw Materials,40.1093621617887
1985-06-01,Raw Materials,39.7280347719163
1985-07-01,Raw Materials,39.5472736227345
1985-08-01,Raw Materials,38.6357949295492
1985-09-01,Raw Materials,37.6892477156038
1985-10-01,Raw Materials,37.875436770291
1985-11-01,Raw Materials,38.5030723279808
1985-12-01,Raw Materials,39.6980684905854
1986-01-01,Raw Materials,41.0015926874611
1986-02-01,Raw Materials,42.0901018005353
1986-03-01,Raw Materials,41.1262630875849
1986-04-01,Raw Materials,39.7922585511139
1986-05-01,Raw Materials,40.4201018670467
1986-06-01,Raw Materials,39.0364695625843
1986-07-01,Raw Materials,38.679587603753
1986-08-01,Raw Materials,38.4194849000598
1986-09-01,Raw Materials,38.6906611946415
1986-10-01,Raw Materials,39.6147234738594
1986-11-01,Raw Materials,40.9351357242844
1986-12-01,Raw Materials,44.0334593216248
1987-01-01,Raw Materials,46.3339013025216
1987-02-01,Raw Materials,46.1857555127337
1987-03-01,Raw Materials,46.2424388982041
1987-04-01,Raw Materials,47.136112894332
1987-05-01,Raw Materials,46.8148435971035
1987-06-01,Raw Materials,47.509928266636
1987-07-01,Raw Materials,48.7604617532162
1987-08-01,Raw Materials,52.4021868579957
1987-09-01,Raw Materials,57.1236934983884
1987-10-01,Raw Materials,56.637351072061
1987-11-01,Raw Materials,57.9066485264158
1987-12-01,Raw Materials,56.6462930626566
1988-01-01,Raw Materials,54.2761300026412
1988-02-01,Raw Materials,49.5991302783045
1988-03-01,Raw Materials,49.6271735143501
1988-04-01,Raw Materials,50.9222683123775
1988-05-01,Raw Materials,51.4699147175501
1988-06-01,Raw Materials,51.5582944422088
